date time,message id,agency,message
01-08-2024 06_30_30,7010428,30,BP63 PR: 2 - FINDON 104 H 16 D00204 Disp: 06:30 Overdose /
01-08-2024 06_30_15,7010427,30,N62 PR: 2 - MORPHETT VALE 186 L 5 D00203 Disp: 06:30 Haemorrhag
01-08-2024 06_29_14,7010426,30,GG66 PR: 5 - WOODCROFT 177 G 9 D00202 Disp: 06:29 Sick Perso
01-08-2024 06_14_53,7010423,30,LH2 PR: 3 - MEADOWS 202 J 10 D00197 Disp: 06:10 OTHER EMER
01-08-2024 06_14_18,7010422,20,"MFS: *CFSRES INC0011 01/08/24 06:14 RESPOND PRIVATE ALARM, ALARM LEVEL: 1, 46 TARRAGON ST MILE END,MAP:ADL 117 G12,TG C175 T185, == SMOKE DETECTOR FROM BEDROOM :ADL202 BPK451 :"
01-08-2024 06_14_17,7010421,20,"MFS: *CFSRES INC0011 01/08/24 06:14 RESPOND PRIVATE ALARM, ALARM LEVEL: 1, 46 TARRAGON ST MILE END,MAP:ADL 117 G12,TG C175 T185, == SMOKE DETECTOR FROM BEDROOM :ADL202 BPK451 :"
01-08-2024 06_14_17,7010420,20,"END,MAP:ADL 117 G12,TG C175 T185, :ADL202 BPK451 :"
01-08-2024 06_12_31,7010419,30,GG66 PR: 5 - : @ESTIA HEALTH - SALISBURY CB: #P5 SALISBURY 61 G 15 D00195 Disp: 06:12 Sick Perso
01-08-2024 06_11_59,7010417,30,RP62 PR: 2 - MAWSON LAKES 82 K 9 D00194 Disp: 06:11 Breathing
01-08-2024 06_10_39,7010414,30,MW181 PR: 3 - MEADOWS 202 J 10 D00191 Disp: 06:10 OTHER EMER
01-08-2024 06_07_38,7010412,30,CREW COMING FROM PFD FOR YOU
01-08-2024 06_07_14,7010411,30,PA62 PR: 2 - :APT 704 BOWDEN 1 B 4 D00189 Disp: 06:07 Breathing
01-08-2024 06_00_59,7010409,30,P62 PR: 2 - BOWDEN 105 P 16 D00187 Disp: 06:00 Chest Pain
01-08-2024 05_51_00,7010406,30,MB182 PR: 3 - MOUNT BARKER 172 K 6 D00185 Disp: 05:50 Abdominal
01-08-2024 05_48_30,7010405,30,WY181 PR: 2 - WHYALLA NORRIE WYA 3 A 6 D00183 Disp: 05:48 Chest Pain
01-08-2024 05_40_15,7010404,30,R U RAMPED THERE? PLZ TELL ME UR NOT. CS-DNO
01-08-2024 05_35_38,7010403,30,NEED RELIEF?
01-08-2024 05_32_44,7010402,30,E192 PR: 2 - : LN2 1ST WYNN VALE 72 G 16 D00182 Disp: 05:32 Breathing
01-08-2024 05_25_38,7010400,30,PAR192 PR: 2 - : @NOARLUNGA HOSPITAL NOARLUNGA CENTRE 186 B 11 D00180 Disp: 01:42 HEALTH CAR
01-08-2024 05_23_15,7010399,30,RELIEF?
01-08-2024 05_16_45,7010398,30,GR192 Crew Welfare Check URGMSG
01-08-2024 05_02_55,7010394,30,LE2 PR: 2 - : @GLENBROOK RETIREMENT APARTMENTS GLENSIDE 131 D 3 D00177 Disp: 05:02 Breathing
01-08-2024 04_59_09,7010391,30,PA183 PR: 2 - PROSPECT 106 F 5 D00174 Disp: 04:51 Unconsciou
01-08-2024 04_59_08,7010390,30,PA183 PR: 2 - PROSPECT 106 F 5 D00174 Disp: 04:51 Unconsciou
01-08-2024 04_55_23,7010389,30,UPDATED ETC PLEASE
01-08-2024 04_55_23,7010388,30,UPDATED ETC PLEASE
01-08-2024 04_54_15,7010387,30,LN2 PR: 2 - WYNN VALE 72 G 16 D00172 Disp: 04:54 Breathing
01-08-2024 04_53_06,7010386,30,SEA183 PR: 1 - CHRISTIE DOWNS 185 N 10 D00171 Disp: 04:52 Cardiac or
01-08-2024 04_52_32,7010384,30,LS2 PR: 1 - CHRISTIE DOWNS 185 N 10 D00169 Disp: 04:52 Cardiac or
01-08-2024 04_51_47,7010383,30,HI719 PR: 2 - : @NORTH PARK SHOPPING CENTRE PROSPECT 106 F 5 D00168 Disp: 04:51 Unconsciou
01-08-2024 04_51_37,7010382,30,BV181 PR: 2 - : @TANUNDA LUTHERAN HOMES TANUNDA STN 1 F 9 D00167 Disp: 04:51 Heart Prob
01-08-2024 04_51_37,7010381,30,BV181 PR: 2 - : @TANUNDA LUTHERAN HOMES TANUNDA STN 1 F 9 D00167 Disp: 04:51 Heart Prob
01-08-2024 04_50_36,7010379,30,LS2 PR: 2 - OAKLANDS PARK 140 Q 13 D00165 Disp: 04:50 Convulsion
01-08-2024 04_46_33,7010376,30,F184 PR: 2 - : O/G HENLEY BEACH 115 N 4 D00164 Disp: 04:46 Falls
01-08-2024 04_46_33,7010375,30,F184 PR: 2 - : O/G HENLEY BEACH 115 N 4 D00164 Disp: 04:46 Falls
01-08-2024 04_45_47,7010374,30,"WOULD UR PT BE SUITABLE FOR MOHO? WILL BE MUCH FASTER, CHEERS CS-DNO"
01-08-2024 04_45_02,7010373,30,"WOULD UR PT BE SUITABLE FOR MOHO? WILL BE MUCH FASTER, CHEERS CS-DNO"
01-08-2024 04_37_19,7010371,30,HI717 PR: 2 - PORT NOARLUNGA SOUTH 195 G 7 D00161 Disp: 04:37 Breathing
01-08-2024 04_37_18,7010370,30,OH183 PR: 2 - PORT NOARLUNGA SOUTH 195 G 7 D00162 Disp: 04:37 Breathing
01-08-2024 04_37_18,7010369,30,HI717 PR: 2 - PORT NOARLUNGA SOUTH 195 G 7 D00161 Disp: 04:37 Breathing
01-08-2024 04_34_45,7010366,30,GR192 PR: 2 - WYNN VALE 72 G 15 D00159 Disp: 04:24 Breathing
01-08-2024 04_34_23,7010365,30,MG181 PR: 8 - : @NC - (SAAS) NARACOORTE NAC 1 G 10 D00158 Disp: 04:34 Standby
01-08-2024 04_33_18,7010364,10,MFS: PDTH34P- STOP FOR INC010_FROM TATIARA GROUP DGO PLEASE ACK WITH ADEL FIRE IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 04_33_18,7010363,10,MFS: PDTH34P- STOP FOR INC010_FROM TATIARA GROUP DGO PLEASE ACK WITH ADEL FIRE IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 04_30_23,7010361,30,PAR182 PR: 2 - KLEMZIG 107 F 7 D00157 Disp: 04:30 Breathing
01-08-2024 04_15_42,7010357,30,BP183 PR: 3 - WARRADALE 140 N 14 D00151 Disp: 04:15 Falls
01-08-2024 04_15_40,7010356,30,F182 PR: 3 - WOODVILLE GARDENS 93 B 16 D00150 Disp: 04:15 Falls
01-08-2024 04_13_30,7010355,30,GG183 PR: 2 - OSULLIVAN BEACH 185 H 2 D00149 Disp: 04:09 Falls
01-08-2024 04_12_46,7010353,30,BO182 PR: 2 - WESTERN FLAT D00148 Disp: 04:03 Pregnancy
01-08-2024 04_12_26,7010352,10,MFS: PDTH34P- PLEASE ACKNOWLEDGE PAGE FOR INC010 IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 04_12_25,7010351,10,MFS: PDTH34P- PLEASE ACKNOWLEDGE PAGE FOR INC010 IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 04_10_04,7010349,30,PLEASE PHONE EOC IF YOU ON SHIFT
01-08-2024 04_05_16,7010345,30,BAB178 PR: 2 - BARMERA D00143 Disp: 04:05 Unconsciou
01-08-2024 04_04_40,7010344,30,PA197 PR: 5 - : CB 0407 NETLEY 129 B 7 D00142 Disp: 04:04 Back Pain
01-08-2024 04_04_18,7010343,10,"MFS: *CFSRES INC0010 01/08/24 04:04 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : NORTH OF SCHUBERT RD NARACOORTE RD WESTERN FLAT,MAP:SE 38 7244,TG 230, == CAR VS KANGAROO, NIL ENTRAP :PDTH34P_R WEST44 :"
01-08-2024 04_04_15,7010342,10,"MFS: *CFSRES INC0010 01/08/24 04:04 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : NORTH OF SCHUBERT RD NARACOORTE RD WESTERN FLAT,MAP:SE 38 7244,TG 230, == CAR VS KANGAROO, NIL ENTRAP :PDTH34P_R WEST44 :"
01-08-2024 04_04_13,7010341,10,"MFS: *CFSRES INC0010 01/08/24 04:04 RESPOND VEHICLE ACCIDENT, ALARM LEVEL: 1, : NORTH OF SCHUBERT RD NARACOORTE RD WESTERN FLAT,MAP:SE 38 7244,TG 230, == CAR VS KANGAROO, NIL ENTRAP :PDTH34P_R WEST44 :"
01-08-2024 04_03_53,7010340,30,PD181 PR: 2 - WESTERN FLAT D00140 Disp: 04:03 Traffic /
01-08-2024 04_03_53,7010339,30,NC192 PR: 2 - WESTERN FLAT D00141 Disp: 04:03 Traffic /
01-08-2024 04_03_46,7010338,30,RP183 PR: 3 - : @RFDS: FXJ CONF 0430 X PT PIRIE ADELAIDE AIRPORT 128 H 6 D00139 Disp: 04:03 TRANSFER
01-08-2024 04_03_14,7010337,30,PAR192 PR: 2 - KURRALTA PARK 129 L 7 D00138 Disp: 04:03 Chest Pain
01-08-2024 03_59_00,7010336,30,PFD1935 Crew Welfare Check URGMSG
01-08-2024 03_58_08,7010334,30,E192 PR: 2 - : @REGIS PLAYFORD - DAVOREN PARK: HI718 1ST DAVOREN PARK 51 P 2 D00136 Disp: 03:52 Allergies
01-08-2024 03_56_29,7010333,30,PG171 PR: 3 - PORT AUGUSTA PUG 2 K 16 D00135 Disp: 03:56 OTHER EMER
01-08-2024 03_55_00,7010332,30,RP183 Contact EOC with your ETC for a P1/P2 event URGMSG
01-08-2024 03_54_40,7010331,30,P182 PR: 2 - HILLBANK 62 C 10 D00134 Disp: 03:54 Stroke (CV
01-08-2024 03_53_42,7010330,30,P182 Contact EOC with your ETC for a P1/P2 event URGMSG
01-08-2024 03_51_37,7010328,30,HI718 PR: 2 - : @REGIS PLAYFORD - DAVOREN PARK DAVOREN PARK 51 P 2 D00132 Disp: 03:51 Allergies
01-08-2024 03_51_37,7010327,30,HI718 PR: 2 - : @REGIS PLAYFORD - DAVOREN PARK DAVOREN PARK 51 P 2 D00132 Disp: 03:51 Allergies
01-08-2024 03_41_40,7010324,30,COURT NURSING HOME WESTBOURNE PARK 130 E 15 D00129 Disp: 03:39 Breathing
01-08-2024 03_33_45,7010321,30,RP182 PR: 2 - : @MOHO MODBURY 96 H 2 D00126 Disp: 03:33 HEALTH CAR
01-08-2024 03_32_46,7010320,10,MFS: PCHA34- PLEASE ACKNOWLEDGE PAGE FOR INC009 IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 03_32_46,7010319,10,MFS: PCHA34- PLEASE ACKNOWLEDGE PAGE FOR INC009 IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 03_32_29,7010318,30,P192 PR: 2 - : @ST ANNAS RESIDENTIAL CARE CB BROMPTON 105 K 15 D00124 Disp: 03:32 Unconsciou
01-08-2024 03_30_19,7010316,30,OAK196 PR: 5 - : @WISTERIA GROVE RETIREMENT VILLAGE: #P5 BROADVIEW 106 N 3 D00122 Disp: 03:30 Traumatic
01-08-2024 03_28_02,7010314,30,G171 PR: 3 - EVANSTON 23 G 16 D00120 Disp: 03:27 OTHER EMER
01-08-2024 03_27_02,7010313,30,PA192 PR: 1 - NORTH HAVEN 67 J 13 D00119 Disp: 03:24 Breathing
01-08-2024 03_26_30,7010312,30,GX2039 PR: 8 - : @QEH: ED WOODVILLE SOUTH 104 M 9 D00118 Disp: 03:26 TRANSFER
01-08-2024 03_26_15,7010311,30,LE2 PR: 2 - NORTH HAVEN 67 J 13 D00117 Disp: 03:24 Breathing
01-08-2024 03_24_56,7010310,10,"MFS: *CFSRES INC0009 01/08/24 03:24 RESPOND GRASS FIRE, ALARM LEVEL: 1, : EAST OF POOCHERA EYRE HWY POOCHERA,MAP:WC 382 8778,TG 015, == FIRE ON SIDE OF ROAD :AIRDESK4 PCHA34 :"
01-08-2024 03_24_56,7010309,10,"MFS: *CFSRES INC0009 01/08/24 03:24 RESPOND GRASS FIRE, ALARM LEVEL: 1, : EAST OF POOCHERA EYRE HWY POOCHERA,MAP:WC 382 8778,TG 015, == FIRE ON SIDE OF ROAD :AIRDESK4 PCHA34 :"
01-08-2024 03_24_08,7010307,30,PA183 PR: 2 - NORTH HAVEN 67 J 13 D00116 Disp: 03:24 Breathing
01-08-2024 03_24_08,7010306,30,PA183 PR: 2 - NORTH HAVEN 67 J 13 D00116 Disp: 03:24 Breathing
01-08-2024 03_23_55,7010305,30,PA192 PR: 2 - NORTH HAVEN 67 J 13 D00115 Disp: 03:23 Breathing
01-08-2024 03_23_53,7010304,30,MV182 PR: 2 - SELLICKS BEACH 227 H 14 D00114 Disp: 03:23 Falls
01-08-2024 03_23_42,7010303,30,PFD192 PR: 2 - : @HELPING HAND - PARAFIELD GARDENS PARAFIELD GARDENS 70 L 13 D00113 Disp: 03:23 Abdominal
01-08-2024 03_22_29,7010301,30,GR192 PR: 2 - SALISBURY DOWNS 70 P 9 D00111 Disp: 03:22 Chest Pain
01-08-2024 03_21_53,7010300,30,PFD1935 PR: 2 - BRAHMA LODGE 71 J 9 D00110 Disp: 03:21 Breathing
01-08-2024 03_17_20,7010299,30,HI718 PR: 5 - SALISBURY PARK 61 Q 15 D00109 Disp: 01:25 Falls
01-08-2024 03_17_20,7010298,30,HI718 PR: 5 - SALISBURY PARK 61 Q 15 D00109 Disp: 01:25 Falls
01-08-2024 03_11_38,7010297,30,WV182 Crew Welfare Check URGMSG
01-08-2024 03_10_05,7010296,20,"MFS: *CFSRES INC0003 01/08/24 03:09 RESPOND STRUCTURE FIRE, ALARM LEVEL: 2, 12 STIRLING RD PORT AUGUSTA,MAP:PUG 2 D9,TG C192 T182, ==SMOKE COMING FROM BOARDED UP HOUSE :PAU5114 PAU519 QURN34P STLNURP_R WHY523 WILM34P :"
01-08-2024 02_55_22,7010295,20,"MFS: *CFSRES INC0008 01/08/24 02:55 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @THE UNIVERSITY OF ADELAIDE - SCHULZ BLDG #016/060 LOT 1205 NORTH TCE ADELAIDE,MAP:ADL 118 H8,TG C156 T186, ==INPUT #1 FIP - GROUND FLOOR LEFT HANDSIDE WALL SCHULTZ BUILDING :ADL201 ADL203 :"
01-08-2024 02_55_20,7010294,20,"MFS: *CFSRES INC0008 01/08/24 02:55 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @THE UNIVERSITY OF ADELAIDE - SCHULZ BLDG #016/060 LOT 1205 NORTH TCE ADELAIDE,MAP:ADL 118 H8,TG C156 T186, ==INPUT #1 FIP - GROUND FLOOR LEFT HANDSIDE WALL SCHULTZ BUILDING :ADL201 ADL203 :"
01-08-2024 02_55_17,7010293,20,"MFS: *CFSRES INC0008 01/08/24 02:55 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @THE UNIVERSITY OF ADELAIDE - SCHULZ BLDG #016/060 LOT 1205 NORTH TCE ADELAIDE,MAP:ADL 118 H8,TG C156 T186, :ADL201 ADL203 :"
01-08-2024 02_52_54,7010291,30,KS180 PR: 3 - : @KSHL: FXJ ETA 0335 CONF KINGSCOTE KGC 1 P 5 D00106 Disp: 02:52 TRANSFER
01-08-2024 02_51_59,7010290,20,"MFS: *CFSRES INC0005 01/08/24 02:51 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, ANDREW SMITH DR PARAFIELD GARDENS,MAP:ADL 70 F7,TG C162 T182, == CAR FIRE :ADL2092 SAL321 SAL329 :"
01-08-2024 02_51_58,7010289,20,"MFS: *CFSRES INC0005 01/08/24 02:51 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, ANDREW SMITH DR PARAFIELD GARDENS,MAP:ADL 70 F7,TG C162 T182, :ADL2092 SAL321 SAL329 :"
01-08-2024 02_50_29,7010287,30,HI719 PR: 2 - : @WOODBRIDGE NORTH LAKES VILLAGE (60-62 CORCORAN DR) WEST LAKES 91 L 16 D00104 Disp: 02:50 Breathing
01-08-2024 02_49_02,7010286,20,"MFS: *CFSRES INC0007 01/08/24 02:48 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, MCINTYRE RD MODBURY,MAP:ADL 96 E2,TG C160 T190, ==CAR FIRE NEAR NE RD INTERSECTION :OAK301 OAK303 :"
01-08-2024 02_49_02,7010285,20,"MFS: *CFSRES INC0007 01/08/24 02:48 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, MCINTYRE RD MODBURY,MAP:ADL 96 E2,TG C160 T190, ==CAR FIRE NEAR NE RD INTERSECTION :OAK301 OAK303 :"
01-08-2024 02_49_00,7010284,20,"MFS: *CFSRES INC0007 01/08/24 02:48 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, MCINTYRE RD MODBURY,MAP:ADL 96 E2,TG C160 T190, :OAK301 OAK303 :"
01-08-2024 02_46_19,7010282,30,ANY LUCK THERE? CS-DNO
01-08-2024 02_42_00,7010281,30,PFD1935 Contact EOC with your ETC for a P1/P2 event URGMSG
01-08-2024 02_41_31,7010280,30,F184 PR: 2 - PARK HOLME 141 D 6 D00102 Disp: 02:41 Breathing
01-08-2024 02_41_31,7010279,30,F184 PR: 2 - PARK HOLME 141 D 6 D00102 Disp: 02:41 Breathing
01-08-2024 02_38_10,7010277,30,F184 PR: 2 - : CB ENFIELD 106 H 1 D00101 Disp: 02:38 Haemorrhag
01-08-2024 02_38_10,7010276,30,F184 PR: 2 - : CB ENFIELD 106 H 1 D00101 Disp: 02:38 Haemorrhag
01-08-2024 02_35_42,7010275,30,OH183 PR: 3 - :U 1 ALDINGA BEACH 223 C 9 D00100 Disp: 01:50 Sick Perso
01-08-2024 02_32_45,7010274,30,ln2 will pick you up
01-08-2024 02_32_45,7010273,30,ln2 will pick you up
01-08-2024 02_29_42,7010272,20,"MFS: *CFSRES INC0006 01/08/24 02:29 RESPOND CHANGE OF QUARTERS, ALARM LEVEL: 1, : @MFS - 32 1 THE GROVE WAY SALISBURY HEIGHTS,MAP:ADL 71 Q4,TG C162 T182, ==331 to 32 :ELZ331 :"
01-08-2024 02_29_41,7010271,20,"MFS: *CFSRES INC0006 01/08/24 02:29 RESPOND CHANGE OF QUARTERS, ALARM LEVEL: 1, : @MFS - 32 1 THE GROVE WAY SALISBURY HEIGHTS,MAP:ADL 71 Q4,TG C162 T182, :ELZ331 :"
01-08-2024 02_26_51,7010270,30,WV182 PR: 2 - : @OAKWOOD AGED CARE - ENFIELD ENFIELD 94 H 16 D00099 Disp: 02:26 Convulsion
01-08-2024 02_25_30,7010267,30,AR181 PR: 3 - MAITLAND SMT 1 F 9 D00098 Disp: 02:25 Abdominal
01-08-2024 02_24_28,7010264,30,BO190 PR: 4 - : @BOAF: FXN ETA 0300 MS181 MS208 RFDS 3.89KG MANSELL CANNAWIGARA D00097 Disp: 02:24 Retrieval
01-08-2024 02_21_56,7010263,30,PAR182 Crew Welfare Check URGMSG
01-08-2024 02_21_08,7010262,30,PFD192 PR: 4 - : @THE GARDENS LIFESTYLE VILLAGE - PARAFIELD GARDENS PARAFIELD GARDENS 70 E 11 D00096 Disp: 02:20 Sick Perso
01-08-2024 02_17_42,7010261,30,LN2 PR: 9 - MODBURY HEIGHTS 84 H 8 D00093 Disp: 02:17 Vehicle Mo
01-08-2024 02_15_53,7010260,30,RP183 PR: 2 - KLEMZIG 107 F 3 D00092 Disp: 02:15 Chest Pain
01-08-2024 02_15_40,7010259,30,E192 PR: 3 - ELIZABETH VALE 61 P 10 D00091 Disp: 02:15 OTHER EMER
01-08-2024 02_15_27,7010258,30,PG171 PR: 2 - PORT AUGUSTA WEST PUG 1 F 10 D00090 Disp: 02:15 Breathing
01-08-2024 02_13_04,7010257,30,"CALL IN WHEN FREE PLEASE, NO RUSH"
01-08-2024 02_13_04,7010256,30,"CALL IN WHEN FREE PLEASE, NO RUSH"
01-08-2024 02_07_59,7010255,30,BP183 PR: 2 - : @SALVATION ARMY SOBER UP UNIT: CB 0530 ADELAIDE 3 M 14 D00089 Disp: 02:07 Falls
01-08-2024 02_07_47,7010254,30,Please call SDM when available
01-08-2024 02_03_31,7010250,30,F184 Crew Welfare Check URGMSG
01-08-2024 02_03_30,7010249,30,F184 Crew Welfare Check URGMSG
01-08-2024 01_57_34,7010248,20,"MFS: *CFSRES INC0005 01/08/24 01:57 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, ANDREW SMITH DR PARAFIELD GARDENS,MAP:ADL 70 F7,TG C162 T182, == CAR FIRE :SAL321 SAL329 :"
01-08-2024 01_57_33,7010247,20,"MFS: *CFSRES INC0005 01/08/24 01:57 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, ANDREW SMITH DR PARAFIELD GARDENS,MAP:ADL 70 F7,TG C162 T182, == CAR FIRE :SAL321 SAL329 :"
01-08-2024 01_57_32,7010246,20,"MFS: *CFSRES INC0005 01/08/24 01:57 RESPOND VEHICLE FIRE, ALARM LEVEL: 1, ANDREW SMITH DR PARAFIELD GARDENS,MAP:ADL 70 F7,TG C162 T182, :SAL321 SAL329 :"
01-08-2024 01_54_30,7010244,30,"HI GUYS- CAN U GIVE ME A CALL, CHEERS CS-DNO"
01-08-2024 01_50_38,7010243,30,OH183 PR: 2 - :U 1 ALDINGA BEACH 223 C 9 D00082 Disp: 01:50 Sick Perso
01-08-2024 01_50_23,7010242,30,PP181 PR: 3 - : @PORT PIRIE HOSPITAL: FXJ CONF 0225 PORT PIRIE PPI 1 K 8 D00081 Disp: 01:50 TRANSFER
01-08-2024 01_48_01,7010241,30,PAR192 PR: 3 - : @REGIS - BURNSIDE (NEW BUILDING): CLIN LINDEN PARK 131 K 3 RISK OF VIOLENCE D00080 Disp: 01:47 Psychiatri
01-08-2024 01_47_25,7010240,30,PA192 PR: 2 - : @UNITING SA - WEST LAKES WEST LAKES 103 N 7 D00079 Disp: 01:19 Chest Pain
01-08-2024 01_41_27,7010236,30,ANOTHER CREW CLEARED STAND DOWN THANKS
01-08-2024 01_40_19,7010235,30,PG171 PR: 2 - PORT AUGUSTA PUG 2 G 2 D00077 Disp: 01:27 Breathing
01-08-2024 01_37_59,7010232,30,PAR182 PR: 3 - : CB 0230 #P3 FORESTVILLE 129 Q 7 D00074 Disp: 01:37 Sick Perso
01-08-2024 01_37_30,7010230,30,WK171 PR: 2 - MORGAN SMG 1 K 10 D00073 Disp: 01:37 Chest Pain
01-08-2024 01_37_30,7010228,30,WK171 PR: 2 - MORGAN SMG 1 K 10 D00073 Disp: 01:37 Chest Pain
01-08-2024 01_36_30,7010227,30,WV182 PR: 3 - : CB 0050 RENOWN PARK 105 M 12 D00072 Disp: 01:36 Assault /
01-08-2024 01_35_30,7010226,30,MV182 Crew Welfare Check URGMSG
01-08-2024 01_28_12,7010223,30,PA183 PR: 3 - SEMAPHORE PARK 5 A 16 D00069 Disp: 01:28 Psychiatri
01-08-2024 01_28_12,7010222,30,PA183 PR: 3 - SEMAPHORE PARK 5 A 16 D00069 Disp: 01:28 Psychiatri
01-08-2024 01_27_50,7010220,30,QU181 PR: 2 - PORT AUGUSTA PUG 2 G 2 D00068 Disp: 01:27 Breathing
01-08-2024 01_25_27,7010219,30,EW187 PR: 5 - SALISBURY PARK 61 Q 15 D00067 Disp: 01:25 Falls
01-08-2024 01_24_45,7010216,30,PA197 PR: 5 - MARLESTON 129 J 3 D00065 Disp: 01:24 Sick Perso
01-08-2024 01_23_27,7010215,30,GG183 PR: 2 - : HI717 1ST SOUTH PLYMPTON 129 H 16 D00064 Disp: 01:23 Heart Prob
01-08-2024 01_19_57,7010213,30,MU171 PR: 3 - : @TAILEM BEND HOSPITAL TAILEM BEND STB 1 D 8 D00062 Disp: 01:19 HEALTH CAR
01-08-2024 01_19_42,7010212,30,HI717 PR: 2 - SOUTH PLYMPTON 129 H 16 D00061 Disp: 01:19 Heart Prob
01-08-2024 01_19_40,7010211,30,HI717 PR: 2 - SOUTH PLYMPTON 129 H 16 D00061 Disp: 01:19 Heart Prob
01-08-2024 01_19_17,7010208,30,F182 PR: 2 - : @UNITING SA - WEST LAKES WEST LAKES 103 N 7 D00059 Disp: 01:19 Chest Pain
01-08-2024 01_18_16,7010207,50,MS181 PR: 4 - : @BOHL:FXN ETD 0200 MS181 MS208 RFDS 3.89KG MANSELL BORDERTOWN SBT 1 E 7 D00057 Disp: 01:18 Retrieval
01-08-2024 01_18_15,7010206,50,MS208 PR: 4 - : @BOHL:FXN ETD 0200 MS181 MS208 RFDS 3.89KG MANSELL BORDERTOWN SBT 1 E 7 D00058 Disp: 01:18 Retrieval
01-08-2024 01_12_32,7010204,30,OAK183 PR: 2 - : @OLIVE GROVE AGED CARE SALISBURY 61 K 16 D00056 Disp: 01:12 Chest Pain
01-08-2024 01_10_45,7010202,30,PFD41 PR: 1 - PARALOWIE 60 P 16 D00054 Disp: 01:04 Cardiac or
01-08-2024 01_10_14,7010201,30,F184 PR: 2 - :UNIT 6 CUMBERLAND PARK 130 B 16 D00052 Disp: 01:10 Breathing
01-08-2024 01_10_14,7010200,30,F184 PR: 2 - :UNIT 6 CUMBERLAND PARK 130 B 16 D00052 Disp: 01:10 Breathing
01-08-2024 01_06_17,7010198,30,P192 PR: 2 - KILBURN 106 B 2 D00050 Disp: 01:06 Falls
01-08-2024 01_05_45,7010197,30,PAR182 PR: 2 - KENT TOWN 4 P 5 D00049 Disp: 01:05 Breathing
01-08-2024 01_04_32,7010193,30,PFD1935 PR: 1 - PARALOWIE 60 P 16 D00044 Disp: 01:04 Cardiac or
01-08-2024 01_03_13,7010191,30,WK171 PR: 5 - WAIKERIE SWK 1 D 7 D00041 Disp: 01:02 Falls
01-08-2024 01_03_13,7010189,30,WK171 PR: 5 - WAIKERIE SWK 1 D 7 D00041 Disp: 01:02 Falls
01-08-2024 01_02_00,7010188,30,WV182 PR: 2 - HENLEY BEACH SOUTH 115 Q 15 D00040 Disp: 01:01 Unknown Pr
01-08-2024 01_00_12,7010187,30,PFD1935 PR: 2 - : @OLIVE GROVE AGED CARE SALISBURY 61 K 16 D00039 Disp: 01:00 Chest Pain
01-08-2024 01_00_12,7010186,30,HI719 PR: 6 - : HI719 0100 NORWOOD 119 C 7 D00038 Disp: 01:00 HEALTH CAR
01-08-2024 00_59_38,7010185,30,PFD1935 PR: 4 - : @THE GARDENS LIFESTYLE VILLAGE - PARAFIELD GARDENS PARAFIELD GARDENS 70 E 11 D00037 Disp: 00:59 Sick Perso
01-08-2024 00_53_01,7010180,30,KP181 PR: 4 - TOWITTA D00034 Disp: 00:52 Sick Perso
01-08-2024 00_51_23,7010179,30,RN181 PR: 3 - RENMARK RMK 1 C 16 D00033 Disp: 00:51 OTHER EMER
01-08-2024 00_50_27,7010178,30,RP182 PR: 2 - REDWOOD PARK 84 K 8 D00032 Disp: 00:50 Chest Pain
01-08-2024 00_49_47,7010177,30,WELFARE CHECK ARE YOU STILL ON SCENE ?
01-08-2024 00_49_32,7010176,30,SEA183 PR: 3 - ALDINGA BEACH 223 E 9 D00031 Disp: 00:49 Falls
01-08-2024 00_49_25,7010175,30,E192 PR: 3 - : CB MUNNO PARA WEST 41 N 6 D00030 Disp: 00:49 Sick Perso
01-08-2024 00_42_46,7010174,30,MV182 PR: 3 - : @ONKAPARINGA LODGE - SOUTHERN CROSS: CB 0300 HUNTFIELD HEIGHTS 186 J 16 D00028 Disp: 00:42 Psychiatri
01-08-2024 00_42_16,7010173,30,ST181 PR: 2 - ASHBOURNE D00027 Disp: 00:42 Haemorrhag
01-08-2024 00_42_16,7010172,30,ST181 PR: 2 - ASHBOURNE D00027 Disp: 00:42 Haemorrhag
01-08-2024 00_41_59,7010171,30,MU181 PR: 2 - : @ROMANI RESIDENTIAL AGED CARE - MURRAY BRIDGE MURRAY BRIDGE 350 J 11 D00026 Disp: 00:41 Breathing
